wkt_geom,DN,id,kerentanan,Bobot,id_2,kerentan_1,Nilai
"MultiPolygon (((175316.11912761477287859 9172129.14988808333873749, 175316.31789714947808534 9172099.4345687348395586, 175286.66024535457836464 9172099.23617233708500862, 175286.4614575999439694 9172128.95149864442646503, 175316.11912761477287859 9172129.14988808333873749)))",0,1,tinggi,3,1,tinggi,3
"MultiPolygon (((175434.35236621368676424 9172189.37384625338017941, 175434.55104868445778266 9172159.65855526179075241, 175464.20870220678625628 9172159.85684682615101337, 175465.00343013397650793 9172040.99570802040398121, 175435.34584949165582657 9172040.79738863557577133, 175405.68826190935214981 9172040.59905106760561466, 175405.48953284783056006 9172070.31435007601976395, 175346.17430041253101081 9172069.91763429157435894, 175345.77679068828001618 9172129.34825933910906315, 175375.43444681685650721 9172129.54661241173744202, 175375.23572081554448232 9172159.26191758178174496, 175404.89338822179706767 9172159.46024551242589951, 175404.69468753266846761 9172189.17554346099495888, 175434.35236621368676424 9172189.37384625338017941)))",0,1,tinggi,3,1,tinggi,3
"MultiPolygon (((175641.75737480074167252 9172220.4766987431794405, 175642.1544775974471122 9172161.04621436446905136, 175701.46968055749312043 9172161.44252474419772625, 175701.66820614982862025 9172131.72729605622589588, 175717.11130754085024819 9172131.83046757429838181, 175721.46213165391236544 9172106.71263453178107738, 175718.7237375873955898 9172102.1246885359287262, 175701.86673882877221331 9172102.01206710375845432, 175702.05260864226147532 9172074.19363207370042801, 175694.9448148210067302 9172062.28512898460030556, 175685.7146730549284257 9172043.0482574850320816, 175685.68821139418287203 9172042.47084885276854038, 175672.60630031483015046 9172042.38343450240790844, 175673.00345172232482582 9171982.95296083576977253, 175643.34595609660027549 9171982.75475485250353813, 175643.14735862705856562 9172012.46999876946210861, 175613.48983784351730719 9172012.2717815488576889, 175613.09262772556394339 9172071.7022824864834547, 175583.43506356060970575 9172071.50406098365783691, 175583.23645091417711228 9172101.21931800432503223, 175612.89403329946799204 9172101.41753255575895309, 175612.09972648019902408 9172220.27853018045425415, 175641.75737480074167252 9172220.4766987431794405)))",0,1,tinggi,3,1,tinggi,3
"MultiPolygon (((173151.69124629575526342 9172025.47218197211623192, 173151.89136736240470782 9171995.75635222531855106, 173181.5494661393458955 9171995.95607899688184261, 173181.74957612442085519 9171966.24025598913431168, 173137.8979528734635096 9171965.94492170587182045, 173135.51237255427986383 9171975.56219364143908024, 173134.15356242377310991 9171982.1380015891045332, 173134.65114106144756079 9172005.84736251458525658, 173136.289867807936389 9172025.36845862679183483, 173151.69124629575526342 9172025.47218197211623192)))",1,0,menengah,2,0,menengah,2
"MultiPolygon (((173566.90424845763482153 9172028.26660364307463169, 173567.10411439934978262 9171998.55087189003825188, 173537.44610644120257348 9171998.351381566375494, 173537.2462222762987949 9172028.06712031364440918, 173566.90424845763482153 9172028.26660364307463169)))",0,0,menengah,2,0,menengah,2
"MultiPolygon (((173773.75685729281394742 9171999.94038797728717327, 173774.71639394719386473 9171998.99181275628507137, 173774.90972017345484346 9171970.23111183755099773, 173745.2517792951548472 9171970.03174183703958988, 173745.05201556184329093 9171999.74743189476430416, 173773.75685729281394742 9171999.94038797728717327)))",1,0,menengah,2,0,menengah,2
"MultiPolygon (((175524.51723386289086193 9172011.67702077329158783, 175524.71590422134613618 9171981.96174904890358448, 175495.05837390554370359 9171981.76345213130116463, 175494.85968532483093441 9172011.47873080708086491, 175524.51723386289086193 9172011.67702077329158783)))",0,1,tinggi,3,1,tinggi,3
"MultiPolygon (((175376.22942175972275436 9172010.68538907915353775, 175376.6269517934997566 9171951.25477582029998302, 175346.96940499322954565 9171951.05638100951910019, 175317.31185124843614176 9171950.85796801000833511, 175317.11304623860633001 9171980.5732886865735054, 175346.77061820653034374 9171980.77169472724199295, 175346.5718385141226463 9172010.48700818233191967, 175376.22942175972275436 9172010.68538907915353775)))",0,1,tinggi,3,1,tinggi,3
"MultiPolygon (((173210.40726229519350454 9172115.01904895156621933, 173210.60732549149543047 9172085.30323400534689426, 173240.26546495716320351 9172085.50290339253842831, 173240.46551707276375964 9172055.78709518350660801, 173299.78173859638627619 9172056.18639340065419674, 173299.98176140716532245 9172026.47059893049299717, 173329.6398434643051587 9172026.67022775858640671, 173329.83985519123962149 9171996.95444002561271191, 173507.78809150087181479 9171998.15187305212020874, 173507.98800102336099371 9171968.43612704426050186, 173478.32999732240568846 9171968.236593347042799, 173359.6979126799851656 9171967.43827666901051998, 173359.8979204596253112 9171937.72249540686607361, 173330.23990006075473502 9171937.52286376617848873, 173330.0398740567616187 9171967.23865202814340591, 173300.38182844663970172 9171967.03900919854640961, 173300.18179135740501806 9171996.75480419583618641, 173240.86564272549003363 9171996.35547797381877899, 173241.06571626267395914 9171966.63966897130012512, 173270.72377584927016869 9171966.83934817835688591, 173270.9238383024930954 9171937.12354591488838196, 173300.58187267527682707 9171937.32321393489837646, 173300.78192404314177111 9171907.60741840861737728, 173330.43993320351000875 9171907.80707523971796036, 173330.63997348461998627 9171878.09128644876182079, 173300.98198255005991086 9171877.89162261784076691, 173241.66597971745068207 9171877.49224038049578667, 173242.06619105668505654 9171818.06062000058591366, 173212.40821561228949577 9171817.86088759079575539, 173212.00796781940152869 9171877.29252197779715061, 173182.34994893078692257 9171877.09278538264334202, 173181.94969325134297833 9171936.5244327187538147, 173152.29163092322414741 9171936.32469194009900093, 173152.09149557154159993 9171966.04052221402525902, 173181.74957612442085519 9171966.24025598913431168, 173181.5494661393458955 9171995.95607899688184261, 173151.89136736240470782 9171995.75635222531855106, 173151.43339819964603521 9172063.76349575072526932, 173152.65796386171132326 9172064.5754946805536747, 173161.78328020870685577 9172075.83146105147898197, 173161.68130022659897804 9172090.97619966417551041, 173151.17018497092067264 9172102.84992619417607784, 173151.09092595096444711 9172114.61966962739825249, 173210.40726229519350454 9172115.01904895156621933)))",0,0,menengah,2,0,menengah,2
"MultiPolygon (((173806.70938401776948012 9171970.44483054429292679, 173818.33727754151914269 9171962.14909652806818485, 173837.27125789551064372 9171961.22273750230669975, 173866.7134513413766399 9171961.42060364596545696, 173893.62739242208772339 9171958.23338335938751698, 173893.74109365959884599 9171941.31275458447635174, 173864.08319891011342406 9171941.11345034837722778, 173864.28290400310652331 9171911.39778772369027138, 173893.94078052788972855 9171911.5970989465713501, 173894.14047452236991376 9171881.88144304603338242, 173834.82475094991968945 9171881.48278843052685261, 173834.62502050457987934 9171911.19845831021666527, 173804.96713002899195999 9171910.99911070615053177, 173804.76738848630338907 9171940.71478730998933315, 173775.10947281209519133 9171940.51542850770056248, 173774.90972017345484346 9171970.23111183755099773, 173806.70938401776948012 9171970.44483054429292679)))",1,0,menengah,2,0,menengah,2
"MultiPolygon (((173181.94969325134297833 9171936.5244327187538147, 173182.34994893078692257 9171877.09278538264334202, 173212.00796781940152869 9171877.29252197779715061, 173212.40821561228949577 9171817.86088759079575539, 173189.02569091986515559 9171817.70340306311845779, 173187.17159206885844469 9171819.18665697053074837, 173182.7116779106145259 9171823.3854746650904417, 173182.55008748325053602 9171847.37696131877601147, 173164.70207587745971978 9171847.25674586929380894, 173163.94826701283454895 9171851.95546990074217319, 173163.82397338934242725 9171870.39264926314353943, 173163.65544383600354195 9171895.41448894701898098, 173156.95497525949031115 9171914.46591687574982643, 173152.37273418848053552 9171924.28344644978642464, 173152.29163092322414741 9171936.32469194009900093, 173181.94969325134297833 9171936.5244327187538147)))",1,0,menengah,2,0,menengah,2
"MultiPolygon (((173923.39898143312893808 9171941.5120406299829483, 173923.79832584573887289 9171882.08074306696653366, 173894.14047452236991376 9171881.88144304603338242, 173893.94078052788972855 9171911.5970989465713501, 173864.28290400310652331 9171911.39778772369027138, 173864.08319891011342406 9171941.11345034837722778, 173923.39898143312893808 9171941.5120406299829483)))",0,0,menengah,2,0,menengah,2
"MultiPolygon (((175228.53801512729842216 9171920.54727806709706783, 175228.73688900039996952 9171890.83193598501384258, 175169.42179190221941099 9171890.43491845205426216, 175169.22288158035371453 9171920.15027445554733276, 175228.53801512729842216 9171920.54727806709706783)))",0,1,tinggi,3,1,tinggi,3
"MultiPolygon (((175584.42823313031112775 9171922.92777189239859581, 175584.62688831170089543 9171893.21251327730715275, 175554.96942654496524483 9171893.01423187553882599, 175555.16810704034287483 9171863.29896604269742966, 175525.51065655966522172 9171863.10065950080752373, 175525.11326620960608125 9171922.53120480664074421, 175584.42823313031112775 9171922.92777189239859581)))",0,1,tinggi,3,1,tinggi,3
"MultiPolygon (((173627.21949867694638669 9171880.08692428283393383, 173627.41936383309075609 9171850.37120519764721394, 173597.76146096223965287 9171850.17171627655625343, 173597.96135147730819881 9171820.45598993450403214, 173568.30345985118765384 9171820.25647582858800888, 173567.90364950039656833 9171879.68794224038720131, 173627.21949867694638669 9171880.08692428283393383)))",0,0,menengah,2,0,menengah,2
"MultiPolygon (((175258.39442712964955717 9171891.03041746653616428, 175258.59328987455228344 9171861.31508207693696022, 175228.93576997041236609 9171861.11659363657236099, 175228.73688900039996952 9171890.83193598501384258, 175258.39442712964955717 9171891.03041746653616428)))",0,1,tinggi,3,1,tinggi,3
"MultiPolygon (((175733.26767608153750189 9171841.29246809706091881, 175644.27456505814916454 9171843.82553785666823387, 175644.27456505812006071 9171843.82553786039352417, 175733.26767608153750189 9171841.29246809892356396, 175733.26767608153750189 9171841.29246809706091881)))",0,0,menengah,2,1,tinggi,3
"MultiPolygon (((175730.49675644491799176 9171923.90404453873634338, 175732.73213217794545926 9171921.43420051783323288, 175732.91409308859147131 9171894.20364744588732719, 175761.85293815995100886 9171894.39701815880835056, 175762.57786934118485078 9171893.45057176053524017, 175762.77006615756545216 9171864.68660253100097179, 175733.11266423540655524 9171864.48842331580817699, 175733.26767608153750189 9171841.29246809706091881, 175644.27456505814916454 9171843.82553785853087902, 175643.94179103244096041 9171893.60902151092886925, 175673.59923198778415099 9171893.80724834464490414, 175703.25666600535623729 9171894.00545698963105679, 175703.05808372038882226 9171923.72068780288100243, 175730.49675644491799176 9171923.90404453873634338)))",0,1,tinggi,3,1,tinggi,3
"MultiPolygon (((175733.3112424680730328 9171834.77319891937077045, 175644.33904976223129779 9171834.17853128910064697, 175644.27456505812006071 9171843.82553785853087902, 175733.26767608153750189 9171841.29246809706091881, 175733.3112424680730328 9171834.77319891937077045)))",0,0,menengah,2,0,menengah,2
"MultiPolygon (((175199.47714941180311143 9171831.20273743383586407, 175200.07391087536234409 9171742.05668712221086025, 175140.75898214778862894 9171741.65956360474228859, 175140.16211132163880393 9171830.80565568059682846, 175199.47714941180311143 9171831.20273743383586407)))",0,1,tinggi,3,1,tinggi,3
"MultiPolygon (((173538.44563427590765059 9171849.77268386445939541, 173538.64556124492082745 9171820.05694353021681309, 173508.98765565664507449 9171819.8573930412530899, 173509.18760798737639561 9171790.14164544641971588, 173479.52971364255063236 9171789.94206976890563965, 173480.12966812931699678 9171700.7948044091463089, 173450.47182148951105773 9171700.59518954716622829, 173450.67183881939854473 9171670.87942690216004848, 173421.01400342449778691 9171670.67978684604167938, 173420.81396786437835544 9171700.39555649086833, 173391.15610725613078102 9171700.19590524025261402, 173390.55598870827816427 9171789.34323357976973057, 173420.21390400361269712 9171789.54286383464932442, 173420.01389698998536915 9171819.25863242149353027, 173449.67182352975942194 9171819.45823748596012592, 173479.3297430842067115 9171819.65782435983419418, 173479.1297796611324884 9171849.37357868626713753, 173538.44563427590765059 9171849.77268386445939541)))",0,0,menengah,2,0,menengah,2
"MultiPolygon (((175051.38850660173920915 9171800.49451197497546673, 175051.78653694945387542 9171741.0637418869882822, 175022.12904131697723642 9171740.86509826220571995, 175021.73097451427020133 9171800.29588227719068527, 175051.38850660173920915 9171800.49451197497546673)))",1,1,tinggi,3,1,tinggi,3
"MultiPolygon (((173717.19234378059627488 9171732.10676774010062218, 173717.39218990871449932 9171702.39106831140816212, 173687.73439911578316242 9171702.19159900397062302, 173687.53453475836431608 9171731.90730542503297329, 173717.19234378059627488 9171732.10676774010062218)))",0,0,menengah,2,0,menengah,2
